   1    1 -100 3   1   41  20   4    2 5 -100 -100 -100 -100  26 2021  115
   1    1 -100 2   5   22  15   1    2 5 -100 -100 -100 -100  23 2021  116
   1    4 -100 2   1   61  20   4    1 5    2    2    2    2  26 2021  117
   1    1 -100 1   1   79  20   4    1 5    2    2    2    2  26 2021  118
   1    1 -100 3   1   38  18   3    1 5 -100 -100 -100 -100  23 2021  119
   1    2 -100 2   5   64  16   3    2 5    2    2    2    2  19 2021  120
   1    2 -100 1   1   68  20   4    1 5    2  -98    1    2  25 2021  121
   1    1 -100 2   5   28  16   4    1 5 -100 -100 -100 -100  17 2021  122
   1    2 -100 2   5   33  18   4    1 5    2    2    1    2  20 2021  123
   1    1 -100 1   1   38  18   3    2 5    1    1    1    2  26 2021  124
   1    1 -100 3   5   32  18   4    2 5 -100 -100 -100 -100  22 2021  125
   1    2 -100 1   1   41  16   3    2 5  -99  -99  -99  -99 -97 2021  126
   1    1 -100 1   1   54  13   1    2 5  -99  -99  -99  -99  21 2021  127
   1    1 -100 1   1 -100  13   1 -100 5    2    2    2    2   1 2021  128
   1    1 -100 3   2   71  16   3    2 5 -100 -100 -100 -100  20 2021  130
   1    1 -100 1   2   89  16   3    2 5    2    1    1    2  25 2021  131
   1   15 -100 1   4   63  13   1    2 5    2    2    2    2  13 2021  132
   1    2 -100 1   1   73  16   3    1 5    2    1    2    2  25 2021  135
   1    1 -100 2   1   38  16   3    2 5    2    2    2    2  26 2021  136
   1    1 -100 1   3   59  12   1    2 5  -99  -99  -99  -99  21 2021  137
   1    1 -100 2   1   56  12   1    2 5    2    2    2    2  21 2021  138
   1    1 -100 2   5   25  17   3    1 1 -100 -100 -100 -100  21 2021  139
   1    1 -100 3   5   28  16   4    2 1 -100 -100 -100 -100  26 2021  140
   1    1 -100 2   5   24  16   3    2 1    2    1    2    2  26 2021  142
   1    1 -100 1   1   37  19   4    1 1    2    2    2    2  26 2021  143
   1    1 -100 2   1   40  18   4    2 1    2    2    2    2  26 2021  144
   1    1 -100 2   1   61  18   4    2 1 -100 -100 -100 -100  26 2021  145
   1    1 -100 1   1   67  16   4    2 1    1    1    1    1  26 2021  146
   1    4 -100 1   5   25  16   3    2 1    2    1    1    2  20 2021  147
   1    1 -100 3   5   58  12   1    1 1 -100 -100 -100 -100  19 2021  148
   1    1 -100 1   1   84  16   3    2 1    2    1    1    2  22 2021  149
   1   15 -100 3   5   68  12   1    2 1 -100 -100 -100 -100   9 2021  150
   1    1 -100 1   5   63  11   0    2 1    2    2    1    2  20 2021  151
   1    1 -100 3   1   36  16   3    2 1 -100 -100 -100 -100  23 2021  152
   1    1 -100 2   1   67  14   2    1 1    2    2    2    2  22 2021  153
   1    1 -100 2   3   53  19   4    2 1 -100 -100 -100 -100  26 2021  154
   1    1 -100 2   1   60  16   4    2 1    1    2    1    2  23 2021  155
   1    1 -100 3   2   87  12   1    1 1 -100 -100 -100 -100  15 2021  156
   1    1 -100 1   1   74  20   4    2 9    2    2    2    2  25 2021  158
   1    1 -100 1   3   66  14   1    2 9    2    2    2    2   2 2021  159
   1    1 -100 3   1   46  16   3    2 9 -100 -100 -100 -100  25 2021  160
   1    5 -100 3   1   43  19   4    1 9 -100 -100 -100 -100  22 2021  161
   1    2 -100 2   1 -100  14   1    2 9    2    1    1    2 -98 2021  162
   1    2 -100 3   1   49  12   1    1 9 -100 -100 -100 -100  10 2021  163
   1    2 -100 3   5   74  14   2    1 9 -100 -100 -100 -100  20 2021  164
   1    2 -100 1   3   54  16   3    2 9    2    2    2    2  12 2021  165
   1    1 -100 1   5   53  20   4    1 9    2    2    1    2  16 2021  166
   1    1 -100 3   1 -100  17   3    2 9 -100 -100 -100 -100 -98 2021  167
   1    1 -100 1   1   62  14   1    1 9    2    2    2    2  20 2021  168
   1    1 -100 1   3   65  19   4    2 9    1    1    1    1  20 2021  169
   1    1 -100 2   1   41  20   4    2 9 -100 -100 -100 -100  10 2021  170
   1    1 -100 2   1   46  16   2    1 9  -97  -97  -97  -97   6 2021  171
   1    1 -100 1   3   64  16   3    2 7    1    1    1    2  22 2021  172
   1    1 -100 2   1   79  18   4    2 7 -100 -100 -100 -100  22 2021  173
   1    2   11 1   1   33  16   3    2 7  -99  -99  -99  -99   9 2021  174
   2   16 -100 2   3   74  14   1    1 7    2    2    2    2  21 2021  175
   1    1 -100 1   1   75  16   3    2 7    2    2    2    2  25 2021  176
   1    2 -100 2   1   74  16   3    1 7 -100 -100 -100 -100  20 2021  177
   1    1 -100 2   1   65  12   1    1 7 -100 -100 -100 -100  19 2021  179
   1    2 -100 1   3   41  16   3    2 7    2    1    2    2  23 2021  181
   1    1 -100 1   5 -100  18   4    2 7    2    2    2    2 -97 2021  182
   1    1 -100 2   3   57  18   3    1 7 -100 -100 -100 -100  24 2021  183
  23    1 -100 1   1   35  12   1    2 7    2    2    2    2 -98 2021  184
   1   15 -100 3   5   36  13   1    2 7 -100 -100 -100 -100  16 2021  185
   1    2 -100 2   3   43  14   1    2 7 -100 -100 -100 -100  20 2021  187
   1    1 -100 2   1 -100  12   0    2 7 -100 -100 -100 -100  11 2021  188
   1    1 -100 1   1   44  13   1    2 7    2    2    2    2  24 2021  189
   1    1    3 3   2   67  10   0    2 7 -100 -100 -100 -100   9 2021  190
   1    1 -100 1   1   45  14   1    1 5    2    2    2    2  23 2021  192
   1    1 -100 1   1 -100  13   1    2 2    2    2    2    2  24 2021  194
   1    5 -100 3   1   36  16   4    2 2 -100 -100 -100 -100  26 2021  195
   1    1 -100 2   1   40  17   3    2 2 -100 -100 -100 -100  26 2021  196
   1    1 -100 3   5   33  16   1    1 2 -100 -100 -100 -100 -97 2021  198
   1    1 -100 2   1   57  12   1    1 2 -100 -100 -100 -100  26 2021  199
   1    4 -100 3   1   32  16   3    2 2 -100 -100 -100 -100  21 2021  201
   1    1 -100 2   3   69  12   1    1 2    2    1    1    2  21 2021  202
   1    7 -100 3   1   67  20   4    1 2 -100 -100 -100 -100  26 2021  203
   1    1 -100 3   5   28  10   1    1 2 -100 -100 -100 -100   1 2021  205
   1    2    3 3   5   41  12   1    2 2 -100 -100 -100 -100  11 2021  206
   1    5 -100 2   5   45  14   1    2 2 -100 -100 -100 -100   6 2021  207
   1   15 -100 3   2 -100  18   4 -100 2 -100 -100 -100 -100 -97 2021  208
   1    1 -100 1   1  -99  16   3    1 2  -99  -99  -99  -99  22 2021  209
   1    1 -100 3   3   64  12   1    2 2 -100 -100 -100 -100  13 2021  210
   1    1 -100 1   1   41   9   1    1 2    2    2    2    2  20 2021  211
   1    2 -100 3   5   52  14   1    1 7 -100 -100 -100 -100  19 2021  213
   1    2 -100 2   5   58  12   1    2 7    2    2    2    2  19 2021  214
   1    2 -100 2   3 -100  17   3    2 7    2    1    1    1 -97 2021  215
